theme;axis;classification;weightingFactor;justification;status;year;organizationCode;organizationName;unitCode;unitName;projectActivity;application;presentInCurrentQdd;inactiveAt;importStatus;createdBy;createdAt;id
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12250000;PROMOÇÃO DA POLÍTICA DE ATENÇÃO À PESSOA IDOSA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002oa0ig59s4ouzx
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12260000;PROMOÇÃO DA POLÍTICA DE ATENÇÃO À PESSOA COM DEFICIÊNCIA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002pa0igtn21fsfs
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12270000;PROMOÇÃO DA POLÍTICA DE IGUALDADE RACIAL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002qa0igmv5shs30
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12280000;REDUÇÃO DO SUB-REGISTRO DE NASCIMENTO NO ESTADO.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002ra0igavsslwon
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12290000;FORTALECIMENTO DA REDE DE ATENDIMENTO DOS MIGRANTES, APÁTRIDAS E REFUGIADOS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002sa0igh5y6yn2g
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12300000;FORTALECIMENTO, PREVENÇÃO E COMBATE A TORTURA, TRABALHO ESCRAVO E TRÁFICO DE PESSOAS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002ta0ig3vanfcj2
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12310000;FORTALECIMENTO DA POLÍTICA DE ATENÇÃO À POPULAÇÃO EM SITUAÇÃO DE RUA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002ua0ighpcc8mq0
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12320000;FORTALECIMENTO E AMPLIAÇÃO DO PROVITA NO ESTADO.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002va0igsyih5jaz
OCAD;ASSISTENCIA_SOCIAL;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12330000;IMPLEMENTAÇÃO E FORTALECIMENTO DO PPCAM NO ESTADO.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002wa0igaxsums3a
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12340000;MELHORIA, MODERNIZAÇÃO E INOVAÇÃO DOS SERVIÇOS DA SEASDH.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002xa0ig6w5n18nh
OCAD;ASSISTENCIA_SOCIAL;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12350000;FORTALECIMENTO DA POLÍTICA DE ATENDIMENTO E PROMOÇÃO AOS DIREITOS DA CRIANÇA E ADOLESCENTE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002ya0igptc7motz
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12360000;JUNTOS PELO ACRE:CUIDANDO DE PESSOAS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu002za0iguyuqqi7k
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12370000;FORTALECIMENTO DA POLÍTICA ESTADUAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu0030a0ig4e5zrngj
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12540000;PROMOÇÃO DAS AÇÕES DE SAÚDE E DE SEGURANÇA NO TRABALHO PARA OS SERVIDORES DA SEASDH.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunu0031a0ig1kbwcrkq
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;12610000;FORTALECIMENTO DAS INSTÂNCIAS DE CONTROLE E PARTICIPAÇÃO SOCIAL NO ÂMBITO DA POLÍTICA DE DIREITOS HUMANOS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv0032a0igqr2ug2p5
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;22460000;VALORIZAÇÃO E CAPACITAÇÃO DOS SERVIDORES DA SEASDH.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv0033a0igp0fbtx1i
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;001;UNIDADE GESTORA;22510000;MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS E OPERACIONAIS-SEASDH.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv0034a0igtajr11er
OCAD;ASSISTENCIA_SOCIAL;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;606;FUNDO DO DIREITO DA CRIANÇA E DO ADOLESCENTE - FDCA;12380000;FORTALECIMENTO DA POLÍTICA DE ATENDIMENTO E PROMOÇÃO AOS DIREITOS DA CRIANÇA E DO ADOLESCENTE.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv0035a0igi8k6s9q2
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12400000;IMPLANTAÇÃO DO SISTEMA DE MONITORAMENTO E AVALIAÇÃO NO ÂMBITO DO SUAS/PROGESTÃO.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv0036a0igkzud6dos
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12410000;FORTALECIMENTO DA GESTÃO DO SUAS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv0037a0ignj02gpb6
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12420000;OFERTA DE BENEFÍCIOS EVENTUAIS EM SITUAÇÃO DE EMERGÊNCIAS/CALAMIDADE PÚBLICA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv0038a0ig9ahyplfp
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12440000;FORTALECIMENTO DAS INSTÂNCIAS DE CONTROLE E PARTICIPAÇÃO SOCIAL DO SUAS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv0039a0igbcil7o8i
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12450000;APOIO E GESTÃO DO PROGRAMA BOLSA FAMÍLIA E DO CADASTRO ÚNICO (IGDPBF).;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003aa0igkd2ewg93
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12460000;FORTALECIMENTO DOS SERVIÇOS DA PROTEÇÃO SOCIAL BÁSICA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003ba0ig1ewm1c10
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12470000;FORTALECIMENTO DOS SERVIÇOS DA PROTEÇÃO SOCIAL ESPECIAL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003ca0igx1gou9pu
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12480000;EDUCAÇÃO PERMANENTE NO SUAS-CAPACITA SUAS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003da0iggji1541t
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12490000;CONCESSÃO DO BOLSA MORADIA TRANSITÓRIA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003ea0igkp35kfmq
OCAD;ASSISTENCIA_SOCIAL;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12500000;AÇÕES ESTRATÉGICAS DO PROGRAMA DE ERRADICAÇÃO DO TRABALHO INFANTIL-AEPETI'S.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003fa0igk4ed5dsq
OCAD;ASSISTENCIA_SOCIAL;EXCLUSIVO;1;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12510000;PROMOÇÃO DA PRIMEIRA INFÂNCIA NO SUAS-CRIANÇA FELIZ.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003ga0ig3tero7y5
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12520000;PROMOÇÃO DO PROGRAMA ACESSUAS TRABALHO.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003ha0igswrskv23
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12620000;FORTALECIMENTO DE CONTROLE SOCIAL IGD/SUAS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003ia0ighlz7hahn
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12630000;FORTALECIMENTO DO CONTROLE SOCIAL DO PROGRAMA BOLSA FAMÍLIA E DO CADASTRO ÚNICO-IGD/PBF.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003ja0ig077lzwqk
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12640000;FORTALECIMENTO DA REDE SOCIASSISTENCIAL PRIVADA DO SUAS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003ka0iguvcbzox1
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12650000;GARANTIA DO COFINANCIAMENTO ESTADUAL AOS MUNICÍPIOS PARA A EXECUÇÃO DA POLÍTICA DE ASSISTÊNCIA SOCIAL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003la0igora3a9v7
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;12660000;FORTALECIMENTO DAS AÇÕES DE PROTEÇÃO SOCIAL AOS POVOS INDÍGENAS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003ma0ig6zdxuz6q
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;760;SECRETARIA DE ESTADO DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS - SEASDH;608;FUNDO DE ASSITÊNCIA SOCIAL - FEAS;22500000;MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS E OPERACIONAIS-FUNDO DE ASSISTÊNCIA SOCIAL-FEAS.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003na0igzl9ulayp
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;762;SECRETARIA DE ESTADO DA MULHER - SEMULHER;001;UNIDADE GESTORA;11440000;MELHORIA, MODERNIZAÇÃO E INOVAÇÃO DOS SERVIÇOS DA SEMULHER.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003oa0igw1mqsy59
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;762;SECRETARIA DE ESTADO DA MULHER - SEMULHER;001;UNIDADE GESTORA;11450000;PROMOÇÃO DA AUTONOMIA ECONÔMICA DAS MULHERES.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003pa0ig093i3m7p
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;762;SECRETARIA DE ESTADO DA MULHER - SEMULHER;001;UNIDADE GESTORA;11460000;CONSOLIDAÇÃO DAS POLÍTICAS PARA MULHERES.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003qa0ig3lfxfs15
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;762;SECRETARIA DE ESTADO DA MULHER - SEMULHER;001;UNIDADE GESTORA;11470000;FORTALECIMENTO DO ENFRENTAMENTO À VIOLÊNCIA CONTRA MULHERES.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003ra0iguzimlgid
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;762;SECRETARIA DE ESTADO DA MULHER - SEMULHER;001;UNIDADE GESTORA;21770000;MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS E OPERACIONAIS-SEMULHER.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003sa0igvjdle4sl
OCAD;ASSISTENCIA_SOCIAL;NAO_EXCLUSIVO;0.36;;PRONTO_PARA_VALIDACAO;2026;762;SECRETARIA DE ESTADO DA MULHER - SEMULHER;001;UNIDADE GESTORA;21780000;VALORIZAÇÃO E CAPACITAÇÃO DOS SERVIDORES DA SEMULHER.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Mon Jul 06 2026 10:57:42 GMT-0500 (Horário Padrão do Acre);cmr9elunv003ta0igeabm1qsu
OSG;SEGURANCA;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;451;POLÍCIA CIVIL DO ESTADO DO ACRE - PCAC;001;UNIDADE GESTORA;11050000;CONSTRUÇÃO, REFORMA E AMPLIAÇÃO DAS UNIDADES DA PCAC.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 27 2026 11:05:53 GMT-0500 (Horário Padrão do Acre);cmtbpsnii000004li6br5az93
OSG;SEGURANCA;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;451;POLÍCIA CIVIL DO ESTADO DO ACRE - PCAC;001;UNIDADE GESTORA;11060000;PROMOÇÃO DE AÇÕES DE SAÚDE E DE SEGURANÇA NO TRABALHO PARA OS SERVIDORES DA PCAC.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 27 2026 11:07:45 GMT-0500 (Horário Padrão do Acre);cmtbpv1wz000304li9k9yskwt
OSG;SEGURANCA;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;451;POLÍCIA CIVIL DO ESTADO DO ACRE - PCAC;001;UNIDADE GESTORA;11070000;PROMOÇÃO DE AÇÕES SOCIAIS E COMUNITÁRIAS DA POLÍCIA CIVIL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 27 2026 11:11:43 GMT-0500 (Horário Padrão do Acre);cmtbq05tv000004l85hzj4y38
OSG;SEGURANCA;CATEGORIA_1;1;;PRONTO_PARA_VALIDACAO;2026;451;POLÍCIA CIVIL DO ESTADO DO ACRE - PCAC;001;UNIDADE GESTORA;11080000;PROMOÇÃO DO ATENDIMENTO QUALIFICADO E HUMANIZADO NAS DELEGACIAS PARA O PÚBLICO VULNERÁVEL(MULHERES, CRIANÇAS, ADOLESCENTES, IDOSOS).;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 20 2026 12:25:03 GMT-0500 (Horário Padrão do Acre);cmt1sjiod000604jzt4ksugtf
OSG;EDUCACAO;CATEGORIA_3;0.5;;PRONTO_PARA_VALIDACAO;2026;451;POLÍCIA CIVIL DO ESTADO DO ACRE - PCAC;001;UNIDADE GESTORA;11090000;MELHORIA, MODERNIZAÇÃO E INOVAÇÃO DOS SERVIÇOS INTEGRADOS DA SEGURANÇA PÚBLICA-PCAC.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 27 2026 11:12:03 GMT-0500 (Horário Padrão do Acre);cmtbq0lnj000304l8drjdaw8i
OSG;SEGURANCA;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;451;POLÍCIA CIVIL DO ESTADO DO ACRE - PCAC;001;UNIDADE GESTORA;11100000;FORTALECIMENTO DA INVESTIGAÇÃO CRIMINAL.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 27 2026 11:13:25 GMT-0500 (Horário Padrão do Acre);cmtbq2cyl000904lik4fddeeb
OSG;SEGURANCA;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;451;POLÍCIA CIVIL DO ESTADO DO ACRE - PCAC;001;UNIDADE GESTORA;21450000;MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVAS E OPERACIONAIS DA PCAC.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 27 2026 11:14:06 GMT-0500 (Horário Padrão do Acre);cmtbq38jd000c04lig4h0cc0j
OSG;ECONOMICO;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;451;POLÍCIA CIVIL DO ESTADO DO ACRE - PCAC;001;UNIDADE GESTORA;21460000;VALORIZAÇÃO E CAPACITAÇÃO DOS SERVIDORES DE SEGURANÇA PÚBLICA-PCAC.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 27 2026 11:14:57 GMT-0500 (Horário Padrão do Acre);cmtbq4bpf000f04litdssdkfc
OSG;SEGURANCA;CATEGORIA_2;;;PRONTO_PARA_VALIDACAO;2026;451;POLÍCIA CIVIL DO ESTADO DO ACRE - PCAC;001;UNIDADE GESTORA;22980000;FORTALECIMENTO DA PERÍCIA TÉCNICA-CIENTÍFICA.;true;;VIGENTE;cmprd1s0l000004l57xdz4r5o;Thu Aug 27 2026 11:15:36 GMT-0500 (Horário Padrão do Acre);cmtbq560z000j04ligruly4np
